Prod_Order_No,Component_Item_ID,Required_Qty,Available_Qty,Shortage_Qty
MO00863,RM0101,1245,625,620
MO00863,RM0382,1494,822,672
MO00864,RM0406,324,160,164
MO00864,RM0202,54,29,25
MO00864,RM0442,54,21,33
MO00864,RM0415,270,218,52
MO00865,RM0145,1552,129,1423
MO00865,RM0156,970,848,122
MO00865,RM0446,776,620,156
MO00865,RM0224,582,364,218
MO00865,RM0434,970,727,243
MO00866,RM0169,815,163,652
MO00866,RM0338,978,136,842
MO00866,RM0482,163,97,66
MO00866,RM0318,1141,94,1047
MO00866,RM0187,1304,454,850
MO00867,RM0171,628,351,277
MO00867,RM0397,2512,1382,1130
MO00867,RM0363,2512,555,1957
MO00867,RM0109,2198,335,1863
MO00867,RM0168,1884,1424,460
MO00867,RM0120,2512,1574,938
MO00867,RM0456,1570,1289,281
MO00867,RM0125,314,87,227
MO00868,RM0269,1955,1254,701
MO00868,RM0277,2737,2466,271
MO00868,RM0376,391,199,192
MO00868,RM0101,1564,1524,40
MO00868,RM0121,391,47,344
MO00868,RM0314,1955,1203,752
MO00868,RM0219,1564,315,1249
MO00869,RM0418,1274,113,1161
MO00869,RM0256,364,346,18
MO00869,RM0372,1092,1089,3
MO00869,RM0262,910,485,425
MO00869,RM0468,1456,10,1446
MO00869,RM0451,546,403,143
MO00869,RM0338,546,281,265
MO00870,RM0445,1168,513,655
MO00870,RM0234,1168,58,1110
MO00870,RM0415,292,64,228
MO00870,RM0368,1460,958,502
MO00870,RM0241,292,89,203
MO00870,RM0426,1460,192,1268
MO00870,RM0454,584,50,534
MO00870,RM0346,292,89,203
MO00871,RM0459,616,51,565
MO00871,RM0133,462,7,455
MO00871,RM0124,385,76,309
MO00871,RM0482,154,48,106
MO00871,RM0138,462,399,63
MO00871,RM0101,385,253,132
MO00871,RM0382,462,34,428
MO00872,RM0192,304,231,73
MO00872,RM0346,38,19,19
MO00872,RM0126,266,28,238
MO00872,RM0484,38,14,24
MO00872,RM0286,38,16,22
MO00872,RM0416,304,229,75
MO00872,RM0371,266,253,13
MO00872,RM0344,76,54,22
MO00873,RM0282,990,137,853
MO00873,RM0208,1980,430,1550
MO00873,RM0414,990,489,501
MO00873,RM0477,1980,571,1409
MO00873,RM0436,1650,1370,280
MO00873,RM0446,990,290,700
MO00873,RM0289,1320,423,897
MO00874,RM0366,478,317,161
MO00874,RM0290,1434,1341,93
MO00874,RM0490,239,33,206
MO00874,RM0312,1912,120,1792
MO00874,RM0235,956,505,451
MO00874,RM0234,239,69,170
MO00874,RM0454,1434,824,610
MO00874,RM0476,1912,1736,176
MO00875,RM0112,375,178,197
MO00875,RM0246,375,245,130
MO00875,RM0160,750,129,621
MO00875,RM0207,1500,932,568
MO00875,RM0312,2250,1579,671
MO00876,RM0258,1659,21,1638
MO00876,RM0151,1422,268,1154
MO00876,RM0369,1422,311,1111
MO00876,RM0114,474,195,279
MO00876,RM0215,1896,236,1660
MO00876,RM0289,1659,1273,386
MO00877,RM0171,284,67,217
MO00877,RM0397,1136,169,967
MO00877,RM0363,1136,817,319
MO00877,RM0109,994,630,364
MO00877,RM0168,852,595,257
MO00877,RM0120,1136,614,522
MO00877,RM0456,710,448,262
MO00877,RM0125,142,3,139
MO00878,RM0237,900,653,247
MO00878,RM0317,450,64,386
MO00878,RM0304,450,236,214
MO00878,RM0161,300,64,236
MO00878,RM0118,750,663,87
MO00878,RM0160,600,164,436
MO00878,RM0427,750,310,440
MO00879,RM0387,222,64,158
MO00879,RM0191,111,24,87
MO00879,RM0481,259,174,85
MO00879,RM0239,74,56,18
MO00879,RM0372,111,24,87
MO00879,RM0256,148,49,99
MO00879,RM0154,222,189,33
MO00879,RM0278,37,25,12
MO00880,RM0171,784,157,627
MO00880,RM0397,3136,2712,424
MO00880,RM0363,3136,1269,1867
MO00880,RM0109,2744,56,2688
MO00880,RM0168,2352,185,2167
MO00880,RM0120,3136,2753,383
MO00880,RM0456,1960,758,1202
MO00880,RM0125,392,96,296
MO00881,RM0140,111,39,72
MO00881,RM0320,37,23,14
MO00881,RM0457,259,212,47
MO00881,RM0184,259,74,185
MO00881,RM0368,74,2,72
MO00881,RM0285,74,6,68
MO00882,RM0103,890,878,12
MO00882,RM0393,178,127,51
MO00882,RM0237,1424,234,1190
MO00882,RM0203,890,63,827
MO00882,RM0102,178,17,161
MO00882,RM0177,712,200,512
MO00883,RM0111,197,123,74
MO00883,RM0476,1379,184,1195
MO00883,RM0486,985,64,921
MO00883,RM0234,591,572,19
MO00883,RM0422,788,205,583
MO00883,RM0352,394,20,374
MO00884,RM0112,269,89,180
MO00884,RM0246,269,156,113
MO00884,RM0160,538,140,398
MO00884,RM0207,1076,518,558
MO00884,RM0312,1614,124,1490
MO00885,RM0113,222,4,218
MO00885,RM0466,444,437,7
MO00885,RM0500,777,164,613
MO00885,RM0450,444,199,245
MO00885,RM0424,555,325,230
MO00886,RM0136,663,145,518
MO00886,RM0461,1105,52,1053
MO00886,RM0247,1768,58,1710
MO00886,RM0241,221,48,173
MO00887,RM0215,1900,1302,598
MO00887,RM0202,2280,1446,834
MO00887,RM0139,2280,1262,1018
MO00887,RM0404,1900,97,1803
MO00887,RM0331,380,335,45
MO00887,RM0157,3040,873,2167
MO00887,RM0152,760,513,247
MO00887,RM0147,1140,794,346
MO00888,RM0370,2112,1941,171
MO00888,RM0102,1760,13,1747
MO00888,RM0318,1056,1047,9
MO00888,RM0310,352,39,313
MO00888,RM0494,352,266,86
MO00889,RM0341,1564,150,1414
MO00889,RM0377,1564,489,1075
MO00889,RM0436,1564,1323,241
MO00889,RM0150,2346,1957,389
MO00889,RM0128,3128,2884,244
MO00889,RM0251,2737,2128,609
MO00889,RM0387,1955,1111,844
MO00890,RM0323,880,759,121
MO00890,RM0385,770,38,732
MO00890,RM0347,880,392,488
MO00890,RM0329,660,464,196
MO00890,RM0364,770,599,171
MO00890,RM0276,770,219,551
MO00891,RM0301,939,378,561
MO00891,RM0470,1252,526,726
MO00891,RM0197,626,359,267
MO00891,RM0313,313,3,310
MO00891,RM0149,2504,1499,1005
MO00891,RM0284,1565,751,814
MO00891,RM0137,1252,439,813
MO00891,RM0437,1878,1340,538
MO00892,RM0149,1120,704,416
MO00892,RM0291,448,24,424
MO00892,RM0184,1344,694,650
MO00892,RM0462,1568,996,572
MO00892,RM0459,224,203,21
MO00892,RM0251,1568,582,986
MO00892,RM0329,1792,1167,625
MO00893,RM0192,1664,430,1234
MO00893,RM0346,208,51,157
MO00893,RM0126,1456,7,1449
MO00893,RM0484,208,164,44
MO00893,RM0286,208,104,104
MO00893,RM0416,1664,1212,452
MO00893,RM0371,1456,195,1261
MO00893,RM0344,416,173,243
MO00894,RM0140,2352,1802,550
MO00894,RM0460,1176,599,577
MO00894,RM0108,3136,1914,1222
MO00894,RM0224,1176,501,675
MO00895,RM0103,1570,1263,307
MO00895,RM0393,314,107,207
MO00895,RM0237,2512,2369,143
MO00895,RM0203,1570,842,728
MO00895,RM0102,314,303,11
MO00895,RM0177,1256,311,945
MO00896,RM0418,756,389,367
MO00896,RM0256,216,46,170
MO00896,RM0372,648,641,7
MO00896,RM0262,540,93,447
MO00896,RM0468,864,335,529
MO00896,RM0451,324,266,58
MO00896,RM0338,324,80,244
MO00897,RM0382,1696,1072,624
MO00897,RM0107,848,822,26
MO00897,RM0143,636,133,503
MO00897,RM0269,1272,744,528
MO00897,RM0243,636,343,293
MO00897,RM0284,1696,1377,319
MO00897,RM0356,424,278,146
MO00897,RM0319,636,136,500
MO00898,RM0410,440,295,145
MO00898,RM0470,528,516,12
MO00898,RM0457,176,13,163
MO00898,RM0319,352,179,173
MO00898,RM0110,616,213,403
MO00898,RM0246,352,45,307
MO00898,RM0426,264,94,170
MO00899,RM0231,3064,2447,617
MO00899,RM0340,1149,485,664
MO00899,RM0380,1915,404,1511
MO00899,RM0182,2298,1442,856
MO00899,RM0442,1915,1157,758
MO00899,RM0132,2681,1327,1354
MO00900,RM0406,474,232,242
MO00900,RM0202,79,18,61
MO00900,RM0442,79,53,26
MO00900,RM0415,395,177,218
MO00901,RM0282,873,872,1
MO00901,RM0208,1746,413,1333
MO00901,RM0414,873,446,427
MO00901,RM0477,1746,1197,549
MO00901,RM0436,1455,167,1288
MO00901,RM0446,873,476,397
MO00901,RM0289,1164,313,851
MO00902,RM0219,2345,958,1387
MO00902,RM0131,2680,349,2331
MO00902,RM0184,1675,1117,558
MO00902,RM0224,2680,1616,1064
MO00902,RM0340,2345,161,2184
MO00902,RM0403,335,290,45
MO00902,RM0232,1340,953,387
MO00903,RM0109,336,8,328
MO00903,RM0329,2688,1635,1053
MO00903,RM0276,1680,146,1534
MO00903,RM0423,672,630,42
MO00903,RM0134,672,294,378
MO00903,RM0153,1344,251,1093
MO00903,RM0485,672,355,317
MO00903,RM0315,2016,168,1848
MO00904,RM0366,138,23,115
MO00904,RM0290,414,195,219
MO00904,RM0490,69,27,42
MO00904,RM0312,552,71,481
MO00904,RM0235,276,262,14
MO00904,RM0234,69,28,41
MO00904,RM0454,414,252,162
MO00904,RM0476,552,474,78
MO00905,RM0374,720,576,144
MO00905,RM0249,480,418,62
MO00905,RM0140,120,91,29
MO00905,RM0251,120,72,48
MO00905,RM0157,600,476,124
MO00905,RM0244,240,140,100
MO00905,RM0150,240,170,70
MO00905,RM0293,480,209,271
MO00906,RM0451,630,61,569
MO00906,RM0412,1050,455,595
MO00906,RM0120,1470,445,1025
MO00906,RM0204,210,175,35
MO00906,RM0145,1470,422,1048
MO00907,RM0381,875,304,571
MO00907,RM0277,250,73,177
MO00907,RM0112,1000,654,346
MO00907,RM0352,250,161,89
MO00907,RM0191,750,129,621
MO00907,RM0255,125,72,53
MO00907,RM0325,500,164,336
MO00908,RM0410,1930,257,1673
MO00908,RM0470,2316,212,2104
MO00908,RM0457,772,147,625
MO00908,RM0319,1544,827,717
MO00908,RM0110,2702,1297,1405
MO00908,RM0246,1544,81,1463
MO00908,RM0426,1158,308,850
MO00909,RM0294,376,13,363
MO00909,RM0159,376,185,191
MO00909,RM0384,1128,450,678
MO00909,RM0497,3008,2169,839
MO00909,RM0434,1504,343,1161
MO00909,RM0223,1128,1009,119
MO00909,RM0289,1128,11,1117
MO00909,RM0443,752,86,666
MO00910,RM0129,2093,115,1978
MO00910,RM0190,598,188,410
MO00910,RM0471,2093,207,1886
MO00910,RM0448,1196,813,383
MO00910,RM0103,1196,1162,34
MO00910,RM0229,897,261,636
MO00910,RM0151,1495,308,1187
MO00911,RM0239,876,15,861
MO00911,RM0237,146,5,141
MO00911,RM0303,438,311,127
MO00911,RM0468,292,255,37
MO00911,RM0191,438,343,95
MO00911,RM0463,1168,589,579
MO00912,RM0407,81,54,27
MO00912,RM0500,216,174,42
MO00912,RM0345,27,19,8
MO00912,RM0215,108,104,4
MO00912,RM0340,81,77,4
MO00912,RM0376,162,88,74
MO00913,RM0269,185,63,122
MO00913,RM0277,259,210,49
MO00913,RM0376,37,24,13
MO00913,RM0101,148,148,0
MO00913,RM0121,37,11,26
MO00913,RM0314,185,153,32
MO00913,RM0219,148,76,72
MO00914,RM0238,1800,520,1280
MO00914,RM0176,1125,370,755
MO00914,RM0459,1125,1050,75
MO00914,RM0104,1125,723,402
MO00914,RM0445,1575,290,1285
MO00914,RM0212,900,56,844
MO00915,RM0445,1392,580,812
MO00915,RM0234,1392,780,612
MO00915,RM0415,348,179,169
MO00915,RM0368,1740,502,1238
MO00915,RM0241,348,264,84
MO00915,RM0426,1740,1232,508
MO00915,RM0454,696,398,298
MO00915,RM0346,348,144,204
MO00916,RM0439,120,36,84
MO00916,RM0423,72,30,42
MO00916,RM0473,192,164,28
MO00916,RM0305,144,76,68
MO00916,RM0287,168,66,102
MO00916,RM0348,72,26,46
MO00917,RM0185,840,523,317
MO00917,RM0131,140,49,91
MO00917,RM0167,280,99,181
MO00917,RM0151,140,24,116
MO00918,RM0323,3064,1200,1864
MO00918,RM0385,2681,1168,1513
MO00918,RM0347,3064,1848,1216
MO00918,RM0329,2298,1892,406
MO00918,RM0364,2681,1156,1525
MO00918,RM0276,2681,267,2414
MO00919,RM0269,505,293,212
MO00919,RM0277,707,453,254
MO00919,RM0376,101,99,2
MO00919,RM0101,404,238,166
MO00919,RM0121,101,10,91
MO00919,RM0314,505,376,129
MO00919,RM0219,404,375,29
MO00920,RM0120,684,430,254
MO00920,RM0486,171,150,21
MO00920,RM0462,342,332,10
MO00920,RM0393,855,379,476
MO00920,RM0153,1368,1319,49
MO00921,RM0410,615,95,520
MO00921,RM0470,738,27,711
MO00921,RM0457,246,6,240
MO00921,RM0319,492,191,301
MO00921,RM0110,861,727,134
MO00921,RM0246,492,365,127
MO00921,RM0426,369,10,359
MO00922,RM0126,495,423,72
MO00922,RM0302,792,537,255
MO00922,RM0107,198,159,39
MO00922,RM0345,792,471,321
MO00922,RM0445,693,677,16
MO00923,RM0370,360,161,199
MO00923,RM0266,135,0,135
MO00923,RM0287,45,14,31
MO00923,RM0248,135,113,22
MO00923,RM0365,180,95,85
MO00923,RM0209,360,316,44
MO00924,RM0185,276,56,220
MO00924,RM0131,46,37,9
MO00924,RM0167,92,36,56
MO00924,RM0151,46,26,20
MO00925,RM0425,680,152,528
MO00925,RM0290,544,179,365
MO00925,RM0199,1088,899,189
MO00925,RM0396,816,230,586
MO00925,RM0386,680,7,673
MO00925,RM0390,408,243,165
MO00925,RM0113,272,19,253
MO00926,RM0153,3120,2962,158
MO00926,RM0192,2730,164,2566
MO00926,RM0390,1950,109,1841
MO00926,RM0413,3120,1892,1228
MO00926,RM0323,3120,2491,629
MO00926,RM0118,390,158,232
MO00926,RM0304,1950,384,1566
MO00927,RM0192,504,225,279
MO00927,RM0346,63,10,53
MO00927,RM0126,441,163,278
MO00927,RM0484,63,59,4
MO00927,RM0286,63,51,12
MO00927,RM0416,504,201,303
MO00927,RM0371,441,265,176
MO00927,RM0344,126,55,71
MO00928,RM0369,498,35,463
MO00928,RM0376,498,342,156
MO00928,RM0252,581,16,565
MO00928,RM0239,166,122,44
MO00929,RM0446,1666,1032,634
MO00929,RM0312,1904,908,996
MO00929,RM0229,1428,82,1346
MO00929,RM0121,1190,413,777
MO00929,RM0462,1190,111,1079
MO00929,RM0425,1666,862,804
MO00929,RM0255,952,854,98
MO00930,RM0129,917,346,571
MO00930,RM0190,262,259,3
MO00930,RM0471,917,428,489
MO00930,RM0448,524,124,400
MO00930,RM0103,524,116,408
MO00930,RM0229,393,214,179
MO00930,RM0151,655,374,281
MO00931,RM0483,1239,61,1178
MO00931,RM0328,708,514,194
MO00931,RM0411,1416,652,764
MO00931,RM0417,1062,374,688
MO00931,RM0335,1239,994,245
MO00931,RM0116,177,100,77
MO00931,RM0152,1239,273,966
MO00932,RM0369,1608,1149,459
MO00932,RM0376,1608,1384,224
MO00932,RM0252,1876,601,1275
MO00932,RM0239,536,109,427
MO00933,RM0446,945,679,266
MO00933,RM0312,1080,171,909
MO00933,RM0229,810,129,681
MO00933,RM0121,675,299,376
MO00933,RM0462,675,160,515
MO00933,RM0425,945,626,319
MO00933,RM0255,540,106,434
MO00934,RM0417,129,116,13
MO00934,RM0458,301,272,29
MO00934,RM0165,301,240,61
MO00934,RM0242,172,58,114
MO00934,RM0222,86,0,86
MO00934,RM0155,129,74,55
MO00935,RM0239,726,108,618
MO00935,RM0237,121,53,68
MO00935,RM0303,363,93,270
MO00935,RM0468,242,109,133
MO00935,RM0191,363,324,39
MO00935,RM0463,968,189,779
MO00936,RM0139,160,36,124
MO00936,RM0123,256,89,167
MO00936,RM0285,64,34,30
MO00936,RM0461,96,71,25
MO00936,RM0426,192,69,123
MO00936,RM0113,96,73,23
MO00936,RM0220,64,33,31
MO00937,RM0284,1840,1649,191
MO00937,RM0266,690,532,158
MO00937,RM0275,1610,1538,72
MO00937,RM0486,1840,668,1172
MO00937,RM0462,1150,548,602
MO00937,RM0278,1840,1054,786
MO00938,RM0370,2752,2229,523
MO00938,RM0266,1032,104,928
MO00938,RM0287,344,226,118
MO00938,RM0248,1032,724,308
MO00938,RM0365,1376,1363,13
MO00938,RM0209,2752,649,2103
MO00939,RM0366,774,418,356
MO00939,RM0290,2322,522,1800
MO00939,RM0490,387,344,43
MO00939,RM0312,3096,1081,2015
MO00939,RM0235,1548,704,844
MO00939,RM0234,387,36,351
MO00939,RM0454,2322,1940,382
MO00939,RM0476,3096,1728,1368
MO00940,RM0367,103,83,20
MO00940,RM0389,721,264,457
MO00940,RM0232,515,71,444
MO00940,RM0400,721,443,278
MO00940,RM0429,206,96,110
MO00940,RM0143,103,90,13
MO00941,RM0328,632,543,89
MO00941,RM0306,948,544,404
MO00941,RM0315,948,249,699
MO00941,RM0296,2212,566,1646
MO00941,RM0113,2528,1434,1094
MO00941,RM0378,2528,1232,1296
MO00941,RM0363,2528,2443,85
MO00941,RM0165,2528,906,1622
MO00942,RM0424,384,90,294
MO00942,RM0381,448,145,303
MO00942,RM0299,192,91,101
MO00942,RM0422,256,109,147
MO00943,RM0483,714,626,88
MO00943,RM0328,408,329,79
MO00943,RM0411,816,96,720
MO00943,RM0417,612,230,382
MO00943,RM0335,714,198,516
MO00943,RM0116,102,27,75
MO00943,RM0152,714,400,314
MO00944,RM0483,665,21,644
MO00944,RM0328,380,10,370
MO00944,RM0411,760,732,28
MO00944,RM0417,570,98,472
MO00944,RM0335,665,260,405
MO00944,RM0116,95,28,67
MO00944,RM0152,665,309,356
MO00945,RM0441,2238,1752,486
MO00945,RM0400,2238,1072,1166
MO00945,RM0274,1119,629,490
MO00945,RM0261,746,476,270
MO00945,RM0342,746,712,34
MO00946,RM0284,480,480,0
MO00946,RM0266,180,164,16
MO00946,RM0275,420,299,121
MO00946,RM0486,480,281,199
MO00946,RM0462,300,295,5
MO00946,RM0278,480,385,95
MO00947,RM0179,846,269,577
MO00947,RM0191,1692,600,1092
MO00947,RM0465,564,328,236
MO00947,RM0119,564,420,144
MO00948,RM0154,771,50,721
MO00948,RM0468,771,28,743
MO00948,RM0355,1799,1573,226
MO00948,RM0325,1542,753,789
MO00949,RM0343,1946,945,1001
MO00949,RM0447,1112,368,744
MO00949,RM0473,834,69,765
MO00949,RM0141,2224,554,1670
MO00949,RM0484,2224,1499,725
MO00949,RM0375,1946,849,1097
MO00949,RM0396,1112,847,265
MO00949,RM0490,2224,889,1335
MO00950,RM0425,525,93,432
MO00950,RM0290,420,138,282
MO00950,RM0199,840,812,28
MO00950,RM0396,630,492,138
MO00950,RM0386,525,35,490
MO00950,RM0390,315,194,121
MO00950,RM0113,210,83,127
MO00951,RM0366,52,21,31
MO00951,RM0290,156,128,28
MO00951,RM0490,26,21,5
MO00951,RM0312,208,87,121
MO00951,RM0235,104,81,23
MO00951,RM0234,26,4,22
MO00951,RM0454,156,89,67
MO00951,RM0476,208,116,92
MO00952,RM0474,1974,830,1144
MO00952,RM0328,2256,1840,416
MO00952,RM0187,1974,804,1170
MO00952,RM0450,846,801,45
MO00952,RM0333,1128,1050,78
MO00952,RM0230,1410,662,748
MO00952,RM0199,1410,598,812
MO00952,RM0334,1128,427,701
MO00953,RM0169,1745,1185,560
MO00953,RM0338,2094,1027,1067
MO00953,RM0482,349,90,259
MO00953,RM0318,2443,616,1827
MO00953,RM0187,2792,1803,989
MO00954,RM0149,560,482,78
MO00954,RM0291,224,92,132
MO00954,RM0184,672,590,82
MO00954,RM0462,784,711,73
MO00954,RM0459,112,28,84
MO00954,RM0251,784,174,610
MO00954,RM0329,896,495,401
MO00955,RM0129,798,312,486
MO00955,RM0190,228,218,10
MO00955,RM0471,798,749,49
MO00955,RM0448,456,99,357
MO00955,RM0103,456,383,73
MO00955,RM0229,342,315,27
MO00955,RM0151,570,83,487
MO00956,RM0199,921,343,578
MO00956,RM0300,1842,1069,773
MO00956,RM0235,307,94,213
MO00956,RM0221,1535,901,634
MO00956,RM0334,1228,898,330
MO00957,RM0381,2338,942,1396
MO00957,RM0277,668,284,384
MO00957,RM0112,2672,1104,1568
MO00957,RM0352,668,155,513
MO00957,RM0191,2004,622,1382
MO00957,RM0255,334,209,125
MO00957,RM0325,1336,424,912
MO00958,RM0301,720,295,425
MO00958,RM0470,960,26,934
MO00958,RM0197,480,170,310
MO00958,RM0313,240,205,35
MO00958,RM0149,1920,1156,764
MO00958,RM0284,1200,767,433
MO00958,RM0137,960,907,53
MO00958,RM0437,1440,1164,276
MO00959,RM0234,960,626,334
MO00959,RM0176,960,326,634
MO00959,RM0342,720,410,310
MO00959,RM0177,240,68,172
MO00959,RM0482,120,54,66
MO00959,RM0161,120,42,78
MO00959,RM0449,720,401,319
MO00959,RM0287,360,196,164
MO00960,RM0247,160,106,54
MO00960,RM0435,40,11,29
MO00960,RM0336,20,3,17
MO00960,RM0107,100,76,24
MO00960,RM0458,140,34,106
MO00960,RM0460,140,48,92
MO00960,RM0487,140,114,26
MO00960,RM0292,20,7,13
MO00961,RM0191,233,224,9
MO00961,RM0409,699,345,354
MO00961,RM0445,932,573,359
MO00961,RM0127,1864,1824,40
MO00962,RM0284,2144,869,1275
MO00962,RM0266,804,648,156
MO00962,RM0275,1876,631,1245
MO00962,RM0486,2144,2110,34
MO00962,RM0462,1340,359,981
MO00962,RM0278,2144,480,1664
MO00963,RM0378,564,108,456
MO00963,RM0446,1316,899,417
MO00963,RM0290,376,351,25
MO00963,RM0427,1128,594,534
MO00963,RM0231,376,268,108
MO00964,RM0425,380,338,42
MO00964,RM0290,304,6,298
MO00964,RM0199,608,255,353
MO00964,RM0396,456,87,369
MO00964,RM0386,380,147,233
MO00964,RM0390,228,30,198
MO00964,RM0113,152,67,85
MO00965,RM0284,784,726,58
MO00965,RM0266,294,232,62
MO00965,RM0275,686,211,475
MO00965,RM0486,784,348,436
MO00965,RM0462,490,17,473
MO00965,RM0278,784,383,401
MO00966,RM0466,1200,194,1006
MO00966,RM0482,900,530,370
MO00966,RM0342,900,301,599
MO00966,RM0172,1050,355,695
MO00966,RM0130,300,274,26
MO00967,RM0378,117,7,110
MO00967,RM0446,273,97,176
MO00967,RM0290,78,74,4
MO00967,RM0427,234,63,171
MO00967,RM0231,78,20,58
MO00968,RM0128,475,396,79
MO00968,RM0227,760,314,446
MO00968,RM0205,475,133,342
MO00968,RM0188,380,240,140
MO00968,RM0337,285,205,80
MO00968,RM0334,380,1,379
MO00968,RM0435,570,141,429
MO00968,RM0208,570,527,43
MO00969,RM0126,165,74,91
MO00969,RM0302,264,201,63
MO00969,RM0107,66,57,9
MO00969,RM0345,264,132,132
MO00969,RM0445,231,158,73
MO00970,RM0169,1675,647,1028
MO00970,RM0338,2010,1042,968
MO00970,RM0482,335,269,66
MO00970,RM0318,2345,2260,85
MO00970,RM0187,2680,900,1780
MO00971,RM0483,1505,874,631
MO00971,RM0328,860,13,847
MO00971,RM0411,1720,1505,215
MO00971,RM0417,1290,1098,192
MO00971,RM0335,1505,1436,69
MO00971,RM0116,215,43,172
MO00971,RM0152,1505,1157,348
MO00972,RM0219,2499,823,1676
MO00972,RM0131,2856,228,2628
MO00972,RM0184,1785,458,1327
MO00972,RM0224,2856,144,2712
MO00972,RM0340,2499,2077,422
MO00972,RM0403,357,142,215
MO00972,RM0232,1428,1273,155
MO00973,RM0446,745,65,680
MO00973,RM0164,894,774,120
MO00973,RM0184,596,419,177
MO00973,RM0112,596,446,150
MO00973,RM0300,894,467,427
MO00974,RM0384,1932,1666,266
MO00974,RM0156,966,54,912
MO00974,RM0102,1288,1224,64
MO00974,RM0307,1610,906,704
MO00974,RM0101,1288,789,499
MO00974,RM0278,1932,810,1122
MO00974,RM0468,966,831,135
MO00975,RM0417,273,32,241
MO00975,RM0458,637,88,549
MO00975,RM0165,637,518,119
MO00975,RM0242,364,109,255
MO00975,RM0222,182,68,114
MO00975,RM0155,273,261,12
MO00976,RM0459,2952,398,2554
MO00976,RM0133,2214,1344,870
MO00976,RM0124,1845,1647,198
MO00976,RM0482,738,87,651
MO00976,RM0138,2214,692,1522
MO00976,RM0101,1845,542,1303
MO00976,RM0382,2214,419,1795
MO00977,RM0237,1728,175,1553
MO00977,RM0317,864,843,21
MO00977,RM0304,864,456,408
MO00977,RM0161,576,284,292
MO00977,RM0118,1440,239,1201
MO00977,RM0160,1152,1152,0
MO00977,RM0427,1440,1092,348
MO00978,RM0405,372,85,287
MO00978,RM0214,868,155,713
MO00978,RM0331,744,507,237
MO00978,RM0462,248,193,55
MO00979,RM0340,2471,2393,78
MO00979,RM0154,2471,752,1719
MO00979,RM0443,1412,237,1175
MO00979,RM0206,2471,1887,584
MO00979,RM0200,2471,2410,61
MO00979,RM0175,1412,396,1016
MO00979,RM0123,2471,453,2018
MO00980,RM0193,1328,1194,134
MO00980,RM0218,664,430,234
MO00980,RM0339,2656,1026,1630
MO00980,RM0456,2656,1803,853
MO00980,RM0316,1660,1476,184
MO00980,RM0386,664,627,37
MO00981,RM0140,654,265,389
MO00981,RM0320,218,20,198
MO00981,RM0457,1526,852,674
MO00981,RM0184,1526,807,719
MO00981,RM0368,436,389,47
MO00981,RM0285,436,127,309
MO00982,RM0149,1050,400,650
MO00982,RM0291,420,94,326
MO00982,RM0184,1260,479,781
MO00982,RM0462,1470,220,1250
MO00982,RM0459,210,181,29
MO00982,RM0251,1470,799,671
MO00982,RM0329,1680,725,955
MO00983,RM0282,237,72,165
MO00983,RM0208,474,462,12
MO00983,RM0414,237,161,76
MO00983,RM0477,474,444,30
MO00983,RM0436,395,57,338
MO00983,RM0446,237,0,237
MO00983,RM0289,316,229,87
MO00984,RM0184,296,65,231
MO00984,RM0384,592,499,93
MO00984,RM0112,444,146,298
MO00984,RM0167,148,113,35
MO00984,RM0256,1036,869,167
MO00985,RM0343,1750,308,1442
MO00985,RM0447,1000,634,366
MO00985,RM0473,750,438,312
MO00985,RM0141,2000,136,1864
MO00985,RM0484,2000,1209,791
MO00985,RM0375,1750,1377,373
MO00985,RM0396,1000,362,638
MO00985,RM0490,2000,307,1693
MO00986,RM0219,2527,2330,197
MO00986,RM0131,2888,2619,269
MO00986,RM0184,1805,424,1381
MO00986,RM0224,2888,1343,1545
MO00986,RM0340,2527,1194,1333
MO00986,RM0403,361,236,125
MO00986,RM0232,1444,56,1388
MO00987,RM0153,1120,224,896
MO00987,RM0192,980,517,463
MO00987,RM0390,700,115,585
MO00987,RM0413,1120,1113,7
MO00987,RM0323,1120,79,1041
MO00987,RM0118,140,29,111
MO00987,RM0304,700,464,236
MO00988,RM0112,239,132,107
MO00988,RM0246,239,50,189
MO00988,RM0160,478,195,283
MO00988,RM0207,956,541,415
MO00988,RM0312,1434,981,453
MO00989,RM0374,1524,384,1140
MO00989,RM0249,1016,519,497
MO00989,RM0140,254,135,119
MO00989,RM0251,254,101,153
MO00989,RM0157,1270,223,1047
MO00989,RM0244,508,30,478
MO00989,RM0150,508,450,58
MO00989,RM0293,1016,556,460
MO00990,RM0393,233,103,130
MO00990,RM0492,699,365,334
MO00990,RM0153,1864,677,1187
MO00990,RM0121,233,48,185
MO00990,RM0407,1631,1590,41
MO00990,RM0359,932,886,46
MO00990,RM0198,1864,1427,437
MO00991,RM0407,546,439,107
MO00991,RM0500,1456,203,1253
MO00991,RM0345,182,133,49
MO00991,RM0215,728,214,514
MO00991,RM0340,546,329,217
MO00991,RM0376,1092,681,411
MO00992,RM0389,927,208,719
MO00992,RM0142,2472,1277,1195
